-999.55       1.75191836925176E-02       -0.23948953669235
-949.275      1.76293331956566E-02       -0.240995294833634
-899.85       1.76933472574726E-02       -0.241870375446702
-850.15       1.76236554847552E-02       -0.240917679781637
-800.7        1.74941103161935E-02       -0.239146780352526
-749.25       1.75819097901361E-02       -0.240347010666071
-699.15       1.75853807920412E-02       -0.240394459716935
-649          1.76863235369379E-02       -0.241774360266643
-598.7        1.75489130566334E-02       -0.239895940995382
-549.975      1.74998678617701E-02       -0.239225486754994
-500          0.017626650135842          -0.240958617054395
-448.7        0.017603989964631          -0.240648849544679
-400          1.75735578161557E-02       -0.240232838087364
-348.8        1.76761026712719E-02       -0.241634639693705
-298.9        1.76524413131575E-02       -0.241311185827829
-250          1.77763802190673E-02       -0.243005446911876
-200.05       1.76335674641897E-02       -0.241053177839316
-150.1        1.75932590960149E-02       -0.240502157164584
-99.15        1.76925166082332E-02       -0.241859020362756
-49.325       1.76423354010644E-02       -0.241173036685294
1.15          1.75237215014296E-02       -0.239551569134787
50.55         1.73550569076721E-02       -0.237245902037258
100.7         1.60384867282404E-02       -0.219248215168449
150.2         9.30788797230141E-03       -0.127240048234829
200.275       -1.12013880760104E-03      1.53124442766171E-02
249.55        -8.90995598481743E-03      0.121800265823145
299.2         -1.55661987279813E-02      0.212791976318935
349.9         -2.01305369041755E-02      0.275187077272801
399.725       -2.23306440807753E-02      0.305262830666633
449.7         -0.02265808073659          0.309738932657085
499.5         -2.28484105285197E-02      0.312340765852512
549.375       -2.28148914832501E-02      0.31188255611153
599.175       -2.30041021871766E-02      0.314469091227314
649.3         -2.30252880235037E-02      0.314758704385979
699.05        -2.28926759408624E-02      0.312945879839528
749.2         -0.023070070499578         0.31537088670196
800.6         -2.29951274535196E-02      0.314346405442224
850.1         -2.29213798829016E-02      0.313338266488409
899.8         -2.29342375050796E-02      0.313514031868372
949.8         -2.29513791867793E-02      0.313748360903357
999.425       -2.28852816656877E-02      0.312844799128986
999.575       -2.26971698900711E-02      0.310273286507194
949.775       -2.30749608984299E-02      0.315437739095076
899.775       -2.29695801218997E-02      0.313997170071401
849.9         -2.30223876737346E-02      0.31471905622459
800.3         -0.023108866118302         0.315901227893477
749.3         -2.28972889251583E-02      0.313008939939313
698.75        -2.31872334354517E-02      0.316972519387728
648.8         -2.30348361142287E-02      0.314889228037318
598.6         -0.023144767932189         0.316392010393685
550.025       -2.31975911677653E-02      0.317114110945674
500.05        -2.31342402377728E-02      0.316248095431526
449.975       -2.30006087775809E-02      0.314421335860385
398.9         -0.023232456814437         0.317590728904275
348.85        -2.30818137163836E-02      0.315531418014457
298.8         -2.30285857990528E-02      0.314803785409858
248.75        -0.023000608777581         0.314421335860385
200           -2.29613528335297E-02      0.313884701961326
150.25        -2.28058382946034E-02      0.31175879783645
98.975        -2.27844280833018E-02      0.311466117442483
49.25         -2.26611712267509E-02      0.309781180062544
-0.375        -2.24089568476714E-02      0.306333376451769
-50.3         -2.20577471113527E-02      0.301532293335738
-101.15       -2.08514504565303E-02      0.285042059997963
-150.675      -1.45228799316131E-02      0.198529671661936
-200.2        -4.21199069511084E-03      5.75784647178173E-02
-249.9        3.77054028247901E-03       -5.15437797319525E-02
-298.95       9.95135160453061E-03       -0.13603628040327
-348.875      1.45598106144037E-02       -0.199034518934872
-399.625      1.62450380394656E-02       -0.222071798658225
-449.625      1.68947588437185E-02       -0.230953567188134
-499.625      1.66910773673164E-02       -0.228169214716438
-548.9        1.68434591600014E-02       -0.230252293789699
-599.25       1.68634267205815E-02       -0.230525252959265
-649.35       1.68896359084671E-02       -0.230883535991966
-699.225      1.67771238157461E-02       -0.229345480941517
-749.25       1.67370244242751E-02       -0.228797317005708
-800.6        1.67580505422804E-02       -0.229084746793986
-849.925      1.69207170723935E-02       -0.231308419575542
-899.8        1.68621847395979E-02       -0.230508274916478
-949.825      1.67823254758288E-02       -0.229416588316444
-999.625      1.69764552609214E-02       -0.232070367916338


-999.55       -6.47771626833545E-02      0.885512301917772
-949.275      -6.43731062151008E-02      0.879988797051449
-899.85       -6.46610437585683E-02      0.883924941000372
-850.15       -6.49621382392481E-02      0.888040942004998
-800.7        -6.53249787040569E-02      0.893001018703515
-749.25       -6.53957963365732E-02      0.893969105019558
-699.15       -6.52027532768372E-02      0.891330181097686
-649          -0.06544781653305          0.894680227921831
-598.7        -6.57256602049182E-02      0.898478387323347
-549.975      -0.065539984389917         0.895940174602362
-500          -6.55193422712636E-02      0.895657994135543
-448.7        -6.60487998893422E-02      0.902895749151836
-400          -6.60072178084122E-02      0.90232731665684
-348.8        -6.61653536901338E-02      0.904489054881214
-298.9        -6.61515653037066E-02      0.904300565832001
-250          -0.066197421724304         0.904927429110336
-200.05       -6.58274095060565E-02      0.899869313602566
-150.1        -6.65402158184539E-02      0.909613469295182
-99.15        -6.63945828592365E-02      0.907622647659753
-49.325       -6.63753526190608E-02      0.907359767756728
1.15          -6.61542272021949E-02      0.904336954333136
