76	544
77	544
78	532
79	516
80	508
81	496
82	476
83	464
84	452
85	436
86	420
87	404
88	388
89	376
90	360
91	340
92	328
93	316
94	296
95	280
96	268
97	256
98	244
99	228
100	216
101	208
102	192
103	184
104	172
105	168
106	156
107	148
108	140
109	135
110	130
111	125
112	120
113	116
114	112
115	112
116	108
117	108
118	104
119	104
120	104
121	104
122	104
123	108
124	108
125	108
126	112
127	112
128	116
129	116
130	116
131	120
132	120
133	120
134	120
135	116
136	116
137	116
138	112
139	112
140	108
141	104
142	100
143	96
144	96
145	88
146	84
147	84
148	81
149	78
150	75
151	72
152	68
153	64
154	62
155	60
156	58
157	56
158	52
159	52
160	50
161	48
162	46
163	44
164	44
165	40
166	40
167	36
168	36
169	36
170	36
171	32
172	32
173	32
174	32
175	32
176	28
177	28
178	28
179	28
180	28
181	28
182	28
183	28
184	28
185	28
186	28
187	24
188	24
189	24
190	24
191	24
192	24
193	24
194	24
195	24
196	24
197	24
198	24
199	24
200	24
201	24
202	24
203	24
204	24
205	24
206	24
207	24
208	24
209	24
210	24
211	24
212	24
213	24
214	24
215	24
216	24
217	24
218	24
219	24
220	24
221	24
222	24
223	24
224	24
225	24
226	24
227	24
228	24
229	24
230	24
231	24
232	24
233	24
234	24
235	24
236	24
237	24
238	24
239	20
240	20
241	20
242	20
243	20
244	20
245	20
246	20
247	20
248	20
249	20
250	20
251	20
252	20
253	20
254	20
255	24
256	24
257	24
258	24
259	24
260	24
261	24
262	24
263	24
264	24
265	24
266	24
267	24
268	24
269	24
270	28
271	28
272	28
273	28
274	28
275	28
276	28
277	28
278	28
279	28
280	32
281	32
282	32
283	32
284	32
285	32
286	32
287	32
288	36
289	36
290	36
291	36
292	36
293	36
294	36
295	40
296	40
297	40
298	40
299	40
300	40
301	44
302	44
303	44
304	44
305	48
306	48
307	48
308	52
309	52
310	52
311	56
312	56
313	60
314	60
315	64
316	68
317	72
318	76
319	76
320	84
321	84
322	92
323	96
324	100
325	108
326	112
327	120
328	124
329	132
330	144
331	152
332	160
333	168
334	176
335	188
336	200
337	212
338	220
339	232
340	244
341	260
342	276
343	288
344	296
345	316
346	328
347	348
348	368
349	388
350	408
351	428
352	452
353	468
354	484
355	504
356	520
357	540
358	552
359	572
360	580
361	592
362	600
363	604
364	612
365	612
366	612
367	612
368	612
369	604
370	600
371	592
372	584
373	572
374	556
375	548
376	536
377	524
378	512
379	500
380	480
381	468
382	448
383	432
384	408
385	400
386	384
387	360
388	356
389	344
390	328
391	316
392	304
393	288
394	280
395	268
396	260
397	256
398	248
399	240
400	236
401	232
402	228
403	224
404	220
405	216
406	216
407	216
408	216
409	212
410	212
411	212
412	216
413	216
414	216
415	220
416	224
417	228
418	232
419	236
420	240
421	244
422	252
423	256
424	264
425	272
426	280
427	288
428	292
429	300
430	308
431	312
432	324
433	328
434	332
435	336
436	340
437	344
438	348
439	352
440	352
441	352
442	352
443	352
444	348
445	348
446	344
447	340
448	336
449	332
450	320
451	316
452	308
453	300
454	292
455	284
456	276
457	264
458	256
459	244
460	232
461	224
462	212
463	208
464	200
465	188
466	180
467	172
468	164
469	156
470	148
471	144
472	136
473	132
474	128
475	120
476	116
477	112
478	112
479	108
480	104
481	104
482	100
483	100
484	100
485	96
486	96
487	96
488	96
489	96
490	96
491	100
492	100
493	100
494	104
495	104
496	108
497	112
498	112
499	116
500	120
501	120
502	124
503	128
504	132
505	132
506	136
507	136
508	136
509	136
510	144
511	148
512	148
513	152
514	152
515	156
516	156
517	156
518	160
519	160
520	160
521	160
522	160
523	160
524	160
525	160
526	160
527	160
528	156
529	156
530	152
531	152
532	148
533	148
534	144
535	140
536	132
537	128
538	128
539	124
540	120
541	112
542	108
543	104
544	100
545	96
546	92
547	88
548	84
549	76
550	76
551	72
552	68
553	64
554	60
555	56
556	56
557	52
558	52
559	48
560	48
561	44
562	44
563	44
564	40
565	40
566	40
567	40
568	36
569	36
570	36
571	36
572	36
573	36
574	36
575	36
576	36
577	36
578	36
579	36
580	36
581	36
582	36
583	32
584	32
585	32
586	32
587	32
588	32
589	32
590	28
591	28
592	28
593	28
594	28
595	28
596	28
597	28
598	28
599	28
600	28
601	28
602	28
603	28
604	28
605	28
606	28
607	28
608	28
609	28
610	28
611	28
612	28
613	28
614	28
615	28
616	28
617	28
618	28
619	28
620	28
621	28
622	28
623	28
624	28
625	28
626	28
627	28
628	28
629	28
630	28
631	28
632	32
633	32
634	32
635	32
636	32
637	32
638	32
639	32
640	32
641	32
642	32
643	32
644	32
645	32
646	32
647	32
648	32
649	32
650	32
651	32
652	32
653	32
654	32
655	32
656	32
657	32
658	32
659	32
660	32
661	32
662	32
663	32
664	32
665	32
666	32
667	32
668	32
669	28
670	32
671	32
672	32
673	32
674	32
675	32
676	32
677	28
678	28
679	28
680	28
681	28
682	28
683	28
684	28
685	28
686	28
687	28
688	28
689	28
690	28
691	24
692	24
693	24
694	24
695	24
696	24
697	24
698	24
699	24
700	24
701	24
702	24
703	24
704	24
705	28
706	28
707	28
708	28
709	28
710	28
711	28
712	32
713	32
714	32
715	36
716	36
717	36
718	40
719	40
720	44
721	44
722	48
723	52
724	56
725	60
726	60
727	64
728	68
729	72
730	76
731	84
732	88
733	92
734	96
735	104
736	108
737	116
738	120
739	124
740	128
741	132
742	136
743	140
744	148
745	152
746	152
747	156
748	156
749	156
750	160
751	160
752	160
753	160
754	160
755	156
756	156
757	152
758	152
759	148
760	144
761	140
762	136
763	132
764	128
765	124
766	120
767	116
768	112
769	112
770	108
771	104
772	104
773	100
774	98
775	96
776	96
777	96
778	96
779	92
780	92
781	92
782	96
783	96
784	96
785	96
786	96
787	100
788	100
789	100
790	104
791	108
792	108
793	112
794	116
795	120
796	124
797	132
798	136
799	144
800	152
801	160
802	168
803	180
804	184
805	200
806	216
807	216
808	236
809	252
810	260
811	276
812	288
813	296
814	316
815	328
816	332
817	348
818	360
819	360
820	372
821	380
822	384
823	388
824	388
825	388
826	392
827	388
828	388
829	384
830	380
831	376
832	372
833	368
834	356
835	356
836	344
837	336
838	328
839	320
840	308
841	308
842	296
843	292
844	284
845	276
846	272
847	260
848	256
849	248
850	240
851	240
852	232
853	224
854	220
855	216
856	212
857	204
858	204
859	200
860	196
861	196
862	192
863	192
864	192
865	192
866	196
867	200
868	204
869	208
870	216
871	228
872	232
873	248
874	264
875	268
876	288
877	300
878	316
879	344
880	352
881	380
882	408
883	416
884	444
885	460
886	496
887	508
888	520
